21:47:55,997 DEBUG PropertiesUtils:22 - property:LoginPanel.hostName
2018-07-15 13:37:26,571 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:37:26,571 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:37:26,573 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:37:26,573 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:37:26,573 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:37:26,586 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:37:26,586 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:37:26,588 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:37:26,596 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:37:27,799 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
2018-07-15 13:44:00,388 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:44:00,389 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:44:00,389 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:44:00,392 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:44:00,392 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:44:00,392 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:44:00,396 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:44:00,396 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:44:00,397 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:44:00,399 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:44:01,668 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
2018-07-15 13:44:20,746 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:44:20,747 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:44:20,748 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:44:20,750 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:44:20,750 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:44:20,750 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:44:20,754 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:44:20,754 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:44:20,754 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:44:20,758 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:44:22,095 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
2018-07-15 13:45:42,008 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:45:42,010 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:45:42,010 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:45:42,013 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:45:42,013 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:45:42,013 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:45:42,017 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:45:42,017 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:45:42,017 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:45:42,018 DEBUG [main] com.bplead.cad.ui.LoginFrame - HOST_LABEL_DISPLAY:null
2018-07-15 13:45:42,018 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:45:42,018 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:45:42,018 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:45:42,021 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:45:43,239 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
2018-07-15 13:47:35,415 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:47:35,416 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:47:35,416 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:47:35,418 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:47:35,418 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:47:35,418 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:47:35,423 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:47:35,423 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:47:35,423 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:47:35,424 DEBUG [main] com.bplead.cad.ui.LoginFrame - LoginPanel.hostName:null
2018-07-15 13:47:35,424 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:intance.resource
2018-07-15 13:47:35,424 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource:LoginFrame.properties
2018-07-15 13:47:35,424 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:47:35,427 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:47:36,689 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
